filename,split,label,label_str,source
train_0607.npy,train,1,FRII,data_batch_7
train_0608.npy,train,1,FRII,data_batch_7
train_0609.npy,train,1,FRII,data_batch_7
train_0610.npy,train,1,FRII,data_batch_7
train_0611.npy,train,1,FRII,data_batch_7
train_0612.npy,train,1,FRII,data_batch_7
train_0613.npy,train,1,FRII,data_batch_7
train_0614.npy,train,1,FRII,data_batch_7
train_0615.npy,train,1,FRII,data_batch_7
train_0616.npy,train,0,FRI,data_batch_8
train_0617.npy,train,0,FRI,data_batch_8
train_0618.npy,train,0,FRI,data_batch_8
train_0619.npy,train,0,FRI,data_batch_8
train_0620.npy,train,0,FRI,data_batch_8
train_0621.npy,train,0,FRI,data_batch_8
train_0622.npy,train,0,FRI,data_batch_8
train_0623.npy,train,0,FRI,data_batch_8
train_0624.npy,train,0,FRI,data_batch_8
train_0625.npy,train,0,FRI,data_batch_8
train_0626.npy,train,0,FRI,data_batch_8
train_0627.npy,train,0,FRI,data_batch_8
train_0628.npy,train,0,FRI,data_batch_8
train_0629.npy,train,0,FRI,data_batch_8
train_0630.npy,train,0,FRI,data_batch_8
train_0631.npy,train,0,FRI,data_batch_8
train_0632.npy,train,0,FRI,data_batch_8
train_0633.npy,train,0,FRI,data_batch_8
train_0634.npy,train,0,FRI,data_batch_8
train_0635.npy,train,0,FRI,data_batch_8
train_0636.npy,train,0,FRI,data_batch_8
train_0637.npy,train,0,FRI,data_batch_8
train_0638.npy,train,0,FRI,data_batch_8
train_0639.npy,train,0,FRI,data_batch_8
train_0640.npy,train,0,FRI,data_batch_8
train_0641.npy,train,0,FRI,data_batch_8
train_0642.npy,train,0,FRI,data_batch_8
train_0643.npy,train,0,FRI,data_batch_8
train_0644.npy,train,0,FRI,data_batch_8
train_0645.npy,train,0,FRI,data_batch_8
train_0646.npy,train,0,FRI,data_batch_8
train_0647.npy,train,0,FRI,data_batch_8
train_0648.npy,train,0,FRI,data_batch_8
train_0649.npy,train,0,FRI,data_batch_8
train_0650.npy,train,0,FRI,data_batch_8
train_0651.npy,train,0,FRI,data_batch_8
train_0652.npy,train,0,FRI,data_batch_8
train_0653.npy,train,0,FRI,data_batch_8
train_0654.npy,train,0,FRI,data_batch_8
train_0655.npy,train,1,FRII,data_batch_8
train_0656.npy,train,1,FRII,data_batch_8
train_0657.npy,train,1,FRII,data_batch_8
train_0658.npy,train,1,FRII,data_batch_8
train_0659.npy,train,1,FRII,data_batch_8
train_0660.npy,train,1,FRII,data_batch_8
train_0661.npy,train,1,FRII,data_batch_8
train_0662.npy,train,1,FRII,data_batch_8
train_0663.npy,train,1,FRII,data_batch_8
train_0664.npy,train,1,FRII,data_batch_8
train_0665.npy,train,1,FRII,data_batch_8
train_0666.npy,train,1,FRII,data_batch_8
train_0667.npy,train,1,FRII,data_batch_8
train_0668.npy,train,1,FRII,data_batch_8
train_0669.npy,train,1,FRII,data_batch_8
train_0670.npy,train,1,FRII,data_batch_8
train_0671.npy,train,1,FRII,data_batch_8
train_0672.npy,train,1,FRII,data_batch_8
train_0673.npy,train,1,FRII,data_batch_8
train_0674.npy,train,1,FRII,data_batch_8
train_0675.npy,train,1,FRII,data_batch_8
train_0676.npy,train,1,FRII,data_batch_8
train_0677.npy,train,1,FRII,data_batch_8
train_0678.npy,train,1,FRII,data_batch_8
train_0679.npy,train,1,FRII,data_batch_8
train_0680.npy,train,1,FRII,data_batch_8
train_0681.npy,train,1,FRII,data_batch_8
train_0682.npy,train,1,FRII,data_batch_8
train_0683.npy,train,1,FRII,data_batch_8
train_0684.npy,train,1,FRII,data_batch_8
train_0685.npy,train,1,FRII,data_batch_8
train_0686.npy,train,1,FRII,data_batch_8
train_0687.npy,train,1,FRII,data_batch_8
train_0688.npy,train,1,FRII,data_batch_8
train_0689.npy,train,1,FRII,data_batch_8
train_0690.npy,train,1,FRII,data_batch_8
train_0691.npy,train,1,FRII,data_batch_8
train_0692.npy,train,1,FRII,data_batch_8
train_0693.npy,train,1,FRII,data_batch_8
train_0694.npy,train,1,FRII,data_batch_8
train_0695.npy,train,1,FRII,data_batch_8
train_0696.npy,train,1,FRII,data_batch_8
train_0697.npy,train,1,FRII,data_batch_8
train_0698.npy,train,1,FRII,data_batch_8
train_0699.npy,train,1,FRII,data_batch_8
train_0700.npy,train,1,FRII,data_batch_8
train_0701.npy,train,1,FRII,data_batch_8
train_0702.npy,train,1,FRII,data_batch_8
train_0703.npy,train,1,FRII,data_batch_8
test_0000.npy,test,0,FRI,test_batch
test_0001.npy,test,0,FRI,test_batch
test_0002.npy,test,0,FRI,test_batch
test_0003.npy,test,0,FRI,test_batch
test_0004.npy,test,0,FRI,test_batch
test_0005.npy,test,0,FRI,test_batch
test_0006.npy,test,0,FRI,test_batch
test_0007.npy,test,0,FRI,test_batch
test_0008.npy,test,0,FRI,test_batch
test_0009.npy,test,0,FRI,test_batch
test_0010.npy,test,0,FRI,test_batch
test_0011.npy,test,0,FRI,test_batch
test_0012.npy,test,0,FRI,test_batch
test_0013.npy,test,0,FRI,test_batch
test_0014.npy,test,0,FRI,test_batch
test_0015.npy,test,0,FRI,test_batch
test_0016.npy,test,0,FRI,test_batch
test_0017.npy,test,0,FRI,test_batch
test_0018.npy,test,0,FRI,test_batch
test_0019.npy,test,0,FRI,test_batch
test_0020.npy,test,0,FRI,test_batch
test_0021.npy,test,0,FRI,test_batch
test_0022.npy,test,0,FRI,test_batch
test_0023.npy,test,0,FRI,test_batch
test_0024.npy,test,0,FRI,test_batch
test_0025.npy,test,0,FRI,test_batch
test_0026.npy,test,0,FRI,test_batch
test_0027.npy,test,0,FRI,test_batch
test_0028.npy,test,0,FRI,test_batch
test_0029.npy,test,0,FRI,test_batch
test_0030.npy,test,0,FRI,test_batch
test_0031.npy,test,0,FRI,test_batch
test_0032.npy,test,0,FRI,test_batch
test_0033.npy,test,0,FRI,test_batch
test_0034.npy,test,0,FRI,test_batch
test_0035.npy,test,0,FRI,test_batch
test_0036.npy,test,0,FRI,test_batch
test_0037.npy,test,0,FRI,test_batch
test_0038.npy,test,0,FRI,test_batch
test_0039.npy,test,1,FRII,test_batch
test_0040.npy,test,1,FRII,test_batch
test_0041.npy,test,1,FRII,test_batch
test_0042.npy,test,1,FRII,test_batch
test_0043.npy,test,1,FRII,test_batch
test_0044.npy,test,1,FRII,test_batch
test_0045.npy,test,1,FRII,test_batch
test_0046.npy,test,1,FRII,test_batch
test_0047.npy,test,1,FRII,test_batch
test_0048.npy,test,1,FRII,test_batch
test_0049.npy,test,1,FRII,test_batch
test_0050.npy,test,1,FRII,test_batch
test_0051.npy,test,1,FRII,test_batch
test_0052.npy,test,1,FRII,test_batch
test_0053.npy,test,1,FRII,test_batch
test_0054.npy,test,1,FRII,test_batch
test_0055.npy,test,1,FRII,test_batch
test_0056.npy,test,1,FRII,test_batch
test_0057.npy,test,1,FRII,test_batch
test_0058.npy,test,1,FRII,test_batch
test_0059.npy,test,1,FRII,test_batch
test_0060.npy,test,1,FRII,test_batch
test_0061.npy,test,1,FRII,test_batch
test_0062.npy,test,1,FRII,test_batch
test_0063.npy,test,1,FRII,test_batch
test_0064.npy,test,1,FRII,test_batch
test_0065.npy,test,1,FRII,test_batch
test_0066.npy,test,1,FRII,test_batch
test_0067.npy,test,1,FRII,test_batch
test_0068.npy,test,1,FRII,test_batch
test_0069.npy,test,1,FRII,test_batch
test_0070.npy,test,1,FRII,test_batch
test_0071.npy,test,1,FRII,test_batch
test_0072.npy,test,1,FRII,test_batch
test_0073.npy,test,1,FRII,test_batch
test_0074.npy,test,1,FRII,test_batch
test_0075.npy,test,1,FRII,test_batch
test_0076.npy,test,1,FRII,test_batch
test_0077.npy,test,1,FRII,test_batch
test_0078.npy,test,1,FRII,test_batch
test_0079.npy,test,1,FRII,test_batch
test_0080.npy,test,1,FRII,test_batch
test_0081.npy,test,1,FRII,test_batch
test_0082.npy,test,1,FRII,test_batch
test_0083.npy,test,1,FRII,test_batch
test_0084.npy,test,1,FRII,test_batch
test_0085.npy,test,1,FRII,test_batch
test_0086.npy,test,1,FRII,test_batch
test_0087.npy,test,1,FRII,test_batch
